timestamp (dd/mm/yyyy hh:mm:ss), energy (Wh)
01/01/2014 00:00:00,55
01/01/2014 00:30:00,22
01/01/2014 01:00:00,15
01/01/2014 01:30:00,39
01/01/2014 02:00:00,38
01/01/2014 02:30:00,15
01/01/2014 03:00:00,15
01/01/2014 03:30:00,35
01/01/2014 04:00:00,54
01/01/2014 04:30:00,27
01/01/2014 05:00:00,14
01/01/2014 05:30:00,15
01/01/2014 06:00:00,54
01/01/2014 06:30:00,18
01/01/2014 07:00:00,15
01/01/2014 07:30:00,29
01/01/2014 08:00:00,41
01/01/2014 08:30:00,15
01/01/2014 09:00:00,14
01/01/2014 09:30:00,54
01/01/2014 10:00:00,28
01/01/2014 10:30:00,34
01/01/2014 11:00:00,245
01/01/2014 11:30:00,59
01/01/2014 12:00:00,225
01/01/2014 12:30:00,108
01/01/2014 13:00:00,98
01/01/2014 13:30:00,278
01/01/2014 14:30:00,502
01/01/2014 15:00:00,1383
01/01/2014 15:30:00,320
01/01/2014 16:00:00,315
01/01/2014 16:30:00,196
01/01/2014 17:00:00,257
01/01/2014 17:30:00,295
01/01/2014 18:00:00,351
01/01/2014 18:30:00,225
01/01/2014 19:00:00,269
01/01/2014 19:30:00,245
01/01/2014 20:00:00,216
01/01/2014 20:30:00,305
01/01/2014 21:00:00,236
01/01/2014 21:30:00,188
01/01/2014 22:00:00,178
01/01/2014 22:30:00,84
01/01/2014 23:00:00,15
01/01/2014 23:30:00,31
02/01/2014 00:00:00,48
02/01/2014 00:30:00,16
02/01/2014 01:00:00,24
02/01/2014 01:30:00,54
02/01/2014 02:00:00,31
02/01/2014 02:30:00,55
02/01/2014 03:00:00,23
02/01/2014 03:30:00,80
02/01/2014 04:00:00,60
02/01/2014 04:30:00,27
02/01/2014 05:00:00,15
02/01/2014 05:30:00,17
02/01/2014 06:00:00,54
02/01/2014 06:30:00,15
02/01/2014 07:00:00,15
02/01/2014 07:30:00,17
02/01/2014 08:00:00,51
02/01/2014 08:30:00,162
02/01/2014 09:00:00,90
02/01/2014 09:30:00,129
02/01/2014 10:00:00,79
02/01/2014 10:30:00,26
02/01/2014 11:00:00,57
02/01/2014 11:30:00,19
02/01/2014 12:00:00,15
02/01/2014 12:30:00,44
02/01/2014 13:00:00,125
02/01/2014 13:30:00,157
02/01/2014 14:00:00,212
02/01/2014 14:30:00,172
02/01/2014 15:00:00,414
02/01/2014 15:30:00,1070
02/01/2014 16:00:00,414
02/01/2014 16:30:00,331
02/01/2014 17:00:00,251
02/01/2014 17:30:00,236
02/01/2014 18:00:00,224
02/01/2014 18:30:00,258
02/01/2014 19:00:00,216
02/01/2014 19:30:00,183
02/01/2014 20:00:00,253
02/01/2014 20:30:00,170
02/01/2014 21:00:00,244
02/01/2014 21:30:00,184
02/01/2014 22:00:00,212
02/01/2014 22:30:00,258
02/01/2014 23:00:00,207
02/01/2014 23:30:00,84
03/01/2014 00:00:00,52
03/01/2014 00:30:00,30
03/01/2014 01:00:00,15
03/01/2014 01:30:00,40
03/01/2014 02:00:00,33
03/01/2014 02:30:00,14
03/01/2014 03:00:00,32
03/01/2014 03:30:00,46
03/01/2014 04:00:00,15
03/01/2014 04:30:00,17
03/01/2014 05:00:00,55
03/01/2014 05:30:00,14
03/01/2014 06:00:00,15
03/01/2014 06:30:00,14
03/01/2014 07:00:00,51
03/01/2014 07:30:00,15
03/01/2014 08:00:00,14
03/01/2014 08:30:00,54
03/01/2014 09:00:00,15
03/01/2014 09:30:00,22
