timestamp (dd/mm/yyyy hh:mm:ss), energy (Wh)
02/03/2013 00:30:00,73
02/03/2013 01:00:00,47
02/03/2013 01:30:00,58
02/03/2013 02:00:00,73
02/03/2013 02:30:00,45
02/03/2013 03:00:00,69
02/03/2013 03:30:00,62
02/03/2013 04:00:00,81
02/03/2013 04:30:00,51
02/03/2013 05:00:00,64
02/03/2013 05:30:00,69
02/03/2013 06:00:00,60
02/03/2013 06:30:00,57
02/03/2013 07:00:00,46
02/03/2013 07:30:00,81
02/03/2013 08:00:00,233
02/03/2013 08:30:00,174
02/03/2013 09:00:00,104
02/03/2013 09:30:00,114
02/03/2013 10:00:00,187
02/03/2013 10:30:00,92
02/03/2013 11:00:00,21
02/03/2013 11:30:00,115
02/03/2013 12:00:00,56
02/03/2013 12:30:00,107
02/03/2013 13:00:00,1
02/03/2013 13:30:00,0
02/03/2013 14:00:00,150
02/03/2013 14:30:00,35
02/03/2013 15:00:00,560
02/03/2013 15:30:00,109
02/03/2013 16:00:00,708
02/03/2013 16:30:00,158
02/03/2013 17:00:00,55
02/03/2013 17:30:00,126
02/03/2013 18:00:00,101
02/03/2013 18:30:00,153
02/03/2013 19:00:00,153
02/03/2013 19:30:00,156
02/03/2013 20:00:00,125
02/03/2013 20:30:00,103
02/03/2013 21:00:00,132
02/03/2013 21:30:00,77
02/03/2013 22:00:00,78
02/03/2013 22:30:00,76
02/03/2013 23:00:00,75
02/03/2013 23:30:00,69
03/03/2013 00:00:00,79
03/03/2013 00:30:00,81
03/03/2013 01:00:00,65
03/03/2013 01:30:00,77
03/03/2013 02:00:00,75
03/03/2013 02:30:00,87
03/03/2013 03:00:00,70
03/03/2013 03:30:00,84
03/03/2013 04:00:00,94
03/03/2013 04:30:00,76
03/03/2013 05:00:00,84
03/03/2013 05:30:00,72
03/03/2013 06:00:00,98
03/03/2013 06:30:00,78
03/03/2013 07:00:00,75
03/03/2013 07:30:00,65
03/03/2013 08:00:00,251
03/03/2013 08:30:00,136
03/03/2013 09:00:00,64
03/03/2013 09:30:00,71
03/03/2013 10:00:00,0
03/03/2013 10:30:00,0
03/03/2013 11:00:00,46
03/03/2013 11:30:00,0
03/03/2013 12:00:00,0
03/03/2013 12:30:00,24
03/03/2013 13:00:00,27
03/03/2013 13:30:00,11
03/03/2013 14:00:00,465
03/03/2013 14:30:00,376
03/03/2013 15:00:00,375
03/03/2013 15:30:00,318
03/03/2013 16:00:00,280
03/03/2013 16:30:00,77
03/03/2013 17:00:00,429
03/03/2013 17:30:00,104
03/03/2013 18:00:00,225
03/03/2013 18:30:00,149
03/03/2013 19:00:00,136
03/03/2013 19:30:00,190
03/03/2013 20:00:00,84
03/03/2013 20:30:00,107
03/03/2013 21:00:00,113
03/03/2013 21:30:00,138
03/03/2013 22:00:00,59
03/03/2013 22:30:00,63
03/03/2013 23:00:00,67
03/03/2013 23:30:00,47
04/03/2013 00:00:00,61
04/03/2013 00:30:00,60
04/03/2013 01:00:00,75
04/03/2013 01:30:00,49
04/03/2013 02:00:00,62
04/03/2013 02:30:00,70
04/03/2013 03:00:00,60
04/03/2013 03:30:00,55
04/03/2013 04:00:00,70
04/03/2013 04:30:00,84
04/03/2013 05:00:00,47
04/03/2013 05:30:00,68
04/03/2013 06:00:00,77
04/03/2013 06:30:00,115
04/03/2013 07:00:00,149
04/03/2013 07:30:00,123
04/03/2013 08:00:00,10
04/03/2013 08:30:00,43
04/03/2013 09:00:00,0
04/03/2013 09:30:00,185
04/03/2013 10:00:00,0
04/03/2013 10:30:00,125
04/03/2013 11:00:00,91
04/03/2013 11:30:00,0
04/03/2013 12:00:00,0
04/03/2013 12:30:00,0
04/03/2013 13:00:00,0
04/03/2013 13:30:00,0
04/03/2013 14:00:00,147
04/03/2013 14:30:00,0
04/03/2013 15:00:00,417
04/03/2013 15:30:00,606
04/03/2013 16:00:00,42
04/03/2013 16:30:00,0
04/03/2013 17:00:00,7
04/03/2013 17:30:00,25
04/03/2013 18:00:00,103
04/03/2013 18:30:00,294
04/03/2013 19:00:00,165
04/03/2013 19:30:00,141
04/03/2013 20:00:00,126
04/03/2013 20:30:00,103
04/03/2013 21:00:00,165
04/03/2013 21:30:00,608
04/03/2013 22:00:00,696
