timestamp (dd/mm/yyyy hh:mm:ss), energy (Wh)
27/02/2013 00:30:00,197
27/02/2013 01:00:00,215
27/02/2013 01:30:00,190
27/02/2013 02:00:00,184
27/02/2013 02:30:00,226
27/02/2013 03:00:00,137
27/02/2013 03:30:00,185
27/02/2013 04:00:00,260
27/02/2013 04:30:00,206
27/02/2013 05:00:00,187
27/02/2013 05:30:00,179
27/02/2013 06:00:00,170
27/02/2013 06:30:00,238
27/02/2013 07:00:00,229
27/02/2013 07:30:00,213
27/02/2013 08:00:00,185
27/02/2013 08:30:00,450
27/02/2013 09:00:00,662
27/02/2013 09:30:00,2676
27/02/2013 10:00:00,322
27/02/2013 10:30:00,395
27/02/2013 11:00:00,3164
27/02/2013 11:30:00,355
27/02/2013 12:00:00,713
27/02/2013 12:30:00,314
27/02/2013 13:00:00,417
27/02/2013 13:30:00,315
27/02/2013 14:00:00,296
27/02/2013 14:30:00,324
27/02/2013 15:00:00,419
27/02/2013 15:30:00,325
27/02/2013 16:00:00,1253
27/02/2013 16:30:00,299
27/02/2013 17:00:00,271
27/02/2013 17:30:00,344
27/02/2013 18:00:00,269
27/02/2013 18:30:00,368
27/02/2013 19:00:00,1081
27/02/2013 19:30:00,2381
27/02/2013 20:00:00,956
27/02/2013 20:30:00,535
27/02/2013 21:00:00,335
27/02/2013 21:30:00,368
27/02/2013 22:00:00,352
27/02/2013 22:30:00,961
27/02/2013 23:00:00,393
27/02/2013 23:30:00,243
28/02/2013 00:00:00,223
28/02/2013 00:30:00,330
28/02/2013 01:00:00,344
28/02/2013 01:30:00,165
28/02/2013 02:00:00,178
28/02/2013 02:30:00,205
28/02/2013 03:00:00,226
28/02/2013 03:30:00,160
28/02/2013 04:00:00,156
28/02/2013 04:30:00,163
28/02/2013 05:00:00,248
28/02/2013 05:30:00,214
28/02/2013 06:00:00,215
28/02/2013 06:30:00,177
28/02/2013 07:00:00,194
28/02/2013 07:30:00,245
28/02/2013 08:00:00,329
28/02/2013 08:30:00,391
28/02/2013 09:00:00,1983
28/02/2013 09:30:00,328
28/02/2013 10:00:00,318
28/02/2013 10:30:00,347
28/02/2013 11:00:00,400
28/02/2013 11:30:00,796
28/02/2013 12:00:00,320
28/02/2013 12:30:00,222
28/02/2013 13:00:00,249
28/02/2013 13:30:00,474
28/02/2013 14:00:00,280
28/02/2013 14:30:00,551
28/02/2013 15:00:00,272
28/02/2013 15:30:00,264
28/02/2013 16:00:00,274
28/02/2013 16:30:00,301
28/02/2013 17:00:00,293
28/02/2013 17:30:00,323
28/02/2013 18:00:00,402
28/02/2013 18:30:00,899
28/02/2013 19:00:00,706
28/02/2013 19:30:00,847
28/02/2013 20:00:00,2290
28/02/2013 20:30:00,1135
28/02/2013 21:00:00,385
28/02/2013 21:30:00,376
28/02/2013 22:00:00,323
28/02/2013 22:30:00,300
28/02/2013 23:00:00,257
28/02/2013 23:30:00,172
01/03/2013 00:00:00,197
01/03/2013 00:30:00,211
01/03/2013 01:00:00,248
01/03/2013 01:30:00,167
01/03/2013 02:00:00,172
01/03/2013 02:30:00,181
01/03/2013 03:00:00,275
01/03/2013 03:30:00,202
01/03/2013 04:00:00,162
01/03/2013 04:30:00,213
01/03/2013 05:00:00,188
01/03/2013 05:30:00,219
01/03/2013 06:00:00,226
01/03/2013 06:30:00,171
01/03/2013 07:00:00,150
01/03/2013 07:30:00,369
01/03/2013 08:00:00,2129
01/03/2013 08:30:00,459
01/03/2013 09:00:00,759
01/03/2013 09:30:00,682
01/03/2013 10:00:00,1244
01/03/2013 10:30:00,1583
01/03/2013 11:00:00,265
01/03/2013 11:30:00,511
01/03/2013 12:00:00,307
01/03/2013 12:30:00,300
01/03/2013 13:00:00,217
01/03/2013 13:30:00,243
01/03/2013 14:00:00,284
01/03/2013 14:30:00,222
01/03/2013 15:00:00,281
01/03/2013 15:30:00,277
01/03/2013 16:00:00,319
01/03/2013 16:30:00,368
01/03/2013 17:00:00,319
01/03/2013 17:30:00,321
01/03/2013 18:00:00,401
01/03/2013 18:30:00,443
01/03/2013 19:00:00,735
01/03/2013 19:30:00,1791
01/03/2013 20:00:00,731
01/03/2013 20:30:00,504
01/03/2013 21:00:00,530
01/03/2013 21:30:00,352
01/03/2013 22:00:00,343
01/03/2013 22:30:00,318
01/03/2013 23:00:00,214
01/03/2013 23:30:00,260
02/03/2013 00:00:00,196
02/03/2013 00:30:00,285
02/03/2013 01:00:00,247
02/03/2013 01:30:00,187
02/03/2013 02:00:00,206
02/03/2013 02:30:00,249
02/03/2013 03:00:00,235
02/03/2013 03:30:00,145
02/03/2013 04:00:00,214
02/03/2013 04:30:00,204
02/03/2013 05:00:00,238
